"g3_id","g1_race","g1_male","g2_male","g3_male","g1_age","g2_age","g3_age","g3_edu_highest","g2_edu_highest","g1_edu_highest","g3_edu_years","g2_edu_years","g1_edu_years","g3_house_value","g2_house_value","g1_house_value","g3_poor_srh","g2_poor_srh","g1_poor_srh","g1_weight","g3_house_value_quintile","g3_house_value_percentile","g2_house_value_quintile","g2_house_value_percentile","g1_house_value_quintile","g1_house_value_percentile","n","pweight_1","id","g1_white","g1_agesq","g1_edu_cat","g2_agesq","g2_edu_cat","g3_agesq","g3_edu_cat","hs_or_less"
6624033,"black",0,0,1,29.5,28.5,34,2,3,1,12,13.8333333333333,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6624033,0,870.25,"less_hs",812.25,"some_college",1156,"hs","less"
6624034,"black",0,0,0,29.5,28.5,31.5,3,3,1,14,13.8333333333333,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6624034,0,870.25,"less_hs",812.25,"some_college",992.25,"some_college","less"
6626034,"black",0.5,0,1,33,28.5,27,3,2,2.5,14,12,12.5,133216.85,0,0,1,0,0,1,2,42,0,0,0,0,1,1,6626034,0,1089,NA,812.25,"hs",729,"some_college","more"
6626030,"black",0.5,0,1,33,27.4,34,2,3,2.5,12,13,12.5,269825.25,0,0,0,0,0,1,4,76,0,0,0,0,1,1,6626030,0,1089,NA,750.76,"some_college",1156,"hs","more"
6626035,"black",0.5,0,0,33,25.5,27.5,3,2,2.5,13,12,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6626035,0,1089,NA,650.25,"hs",756.25,"some_college","more"
6633036,"black",0.5,0,1,42.25,27.1666666666667,29.5,3,3,2.5,14,13,13,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6633036,0,1785.0625,NA,738.027777777778,"some_college",870.25,"some_college","more"
6635032,"black",0.5,0,0,49.5,30.1666666666667,40,3,2,1,14,12,4.5,76340.345,141758.996666667,0,0,0,0,1,1,20,3,70,0,0,1,1,6635032,0,2450.25,"less_hs",910.027777777778,"hs",1600,"some_college","less"
6635171,"black",0.5,0,0,49.5,30.1666666666667,43,2,2,1,12,12,4.5,0,141758.996666667,0,0,0,0,1,0,0,3,70,0,0,1,1,6635171,0,2450.25,"less_hs",910.027777777778,"hs",1849,"hs","less"
6635038,"black",0.5,0,0,49.5,29.5,32.5,3,1,1,6.5,10.75,4.5,95108.415,0,0,1,0,0,1,2,29,0,0,0,0,1,1,6635038,0,2450.25,"less_hs",870.25,"less_hs",1056.25,"some_college","less"
6635176,"black",0.5,0,0,49.5,29.5,39.5,3,1,1,13,10.75,4.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6635176,0,2450.25,"less_hs",870.25,"less_hs",1560.25,"some_college","less"
6635040,"black",0.5,0,1,49.5,25.6666666666667,29.5,2,2,1,12,10.6666666666667,4.5,0,35894.3666666667,0,0,0,0,1,0,0,1,22,0,0,1,1,6635040,0,2450.25,"less_hs",658.777777777778,"hs",870.25,"hs","less"
6635041,"black",0.5,0,0,49.5,25.6666666666667,29,2,2,1,12,10.6666666666667,4.5,0,35894.3666666667,0,0,0,0,1,0,0,1,22,0,0,1,1,6635041,0,2450.25,"less_hs",658.777777777778,"hs",841,"hs","less"
6639033,"black",0.5,0,0,43.5,26.5,38.5,2,1,1,12,11,7,170448.75,0,0,1,0,0,1,3,54,0,0,0,0,1,1,6639033,0,1892.25,"less_hs",702.25,"less_hs",1482.25,"hs","less"
